HID,SQ1,SQ2,SQ3,DQ3,DQ4,Q1,BA01_1,BA01,BA02,BA03,BA04,BA05,WT
2343013,13,2,1,3,5,2,13,4,2,4,3,5,.988365262938529
2343015,13,2,1,3,6,2,13,4,2,4,3,6,.988365262938529
2343016,13,2,1,4,6,2,13,4,2,4,4,6,.988365262938529
2344002,13,2,1,3,6,2,13,4,2,3,3,6,.873049463432388
2344003,13,2,1,1,1,2,13,4,2,1,1,1,.923452387825875
2344005,13,2,1,1,1,2,13,4,2,1,1,1,.923452387825875
2344007,13,2,1,2,2,2,13,4,2,2,2,2,.420413074782389
2344008,13,2,1,1,1,2,13,4,2,1,1,1,.923452387825875
2344010,13,2,1,1,1,2,13,4,2,1,1,1,.923452387825875
2344011,13,2,1,1,1,2,13,4,2,1,1,1,.923452387825875
2344012,13,2,1,1,1,2,13,4,2,1,1,1,.923452387825875
2344015,13,2,1,2,2,2,13,4,2,2,2,2,.420413074782389
2344016,13,2,1,3,5,2,13,4,2,4,3,5,1.51505990963603
2345001,13,3,2,2,3,2,13,4,3,2,2,3,.511712536531252
2345002,13,3,2,4,4,1,13,4,3,4,4,4,1.84407953952897
2345004,13,3,2,2,2,1,13,4,3,2,2,2,.511712536531252
2345006,13,3,2,3,3,2,13,4,3,2,3,3,.511712536531252
2345008,13,3,2,1,2,2,13,4,3,1,1,2,1.1239949280474
2345009,13,3,2,2,1,2,13,4,3,2,2,1,.511712536531252
2345011,13,3,2,3,3,1,13,4,3,2,3,3,.511712536531252
2345013,13,3,2,1,2,2,13,4,3,1,1,2,1.1239949280474
2345014,13,3,2,2,3,2,13,4,3,2,2,3,.511712536531252
2345015,13,3,2,2,3,2,13,4,3,2,2,3,.511712536531252
2346001,13,3,2,1,1,2,13,4,3,1,1,1,.652465348476299
2346003,13,3,2,3,3,2,13,4,3,2,3,3,.297042887059605
2346006,13,3,2,3,6,2,13,4,3,3,3,6,.616853158760655
2346007,13,3,2,1,1,2,13,4,3,1,1,1,.652465348476299
2346010,13,3,2,1,2,2,13,4,3,1,1,2,.652465348476299
2346012,13,3,2,2,2,2,13,4,3,2,2,2,.297042887059605
2346013,13,3,2,1,2,2,13,4,3,1,1,2,.652465348476299
2346014,13,3,2,2,3,1,13,4,3,2,2,3,.297042887059605
2346015,13,3,2,3,5,2,13,4,3,3,3,5,.616853158760655
2346017,13,3,2,5,2,2,13,4,3,2,5,2,.297042887059605
2347001,13,3,2,1,3,1,13,4,3,1,1,3,.926610452878105
2347003,13,3,2,2,3,1,13,4,3,2,2,3,.421850822798936
2347004,13,3,2,3,4,2,13,4,3,2,3,4,.421850822798936
2347006,13,3,2,2,2,2,13,4,3,2,2,2,.421850822798936
2347008,13,3,2,2,3,2,13,4,3,2,2,3,.421850822798936
2347009,13,3,2,2,3,2,13,4,3,2,2,3,.421850822798936
2347012,13,3,2,1,2,2,13,4,3,1,1,2,.926610452878105
2347013,13,3,2,2,3,2,13,4,3,2,2,3,.421850822798936
2347014,13,3,2,3,4,2,13,4,3,4,3,4,1.52024118136778
2347016,13,3,2,2,4,1,13,4,3,2,2,4,.421850822798936
2348001,13,2,2,2,2,2,13,4,2,2,2,2,.64568656601435
2348002,13,2,2,2,2,2,13,4,2,2,2,2,.64568656601435
2348005,13,2,2,3,5,2,13,4,2,3,3,5,1.34086293652051
2348007,13,2,2,2,1,2,13,4,2,2,2,1,.64568656601435
2348008,13,2,2,1,1,2,13,4,2,1,1,1,1.41827368590207
2348010,13,2,2,2,2,2,13,4,2,2,2,2,.64568656601435
2348012,13,2,2,1,1,2,13,4,2,1,1,1,1.41827368590207
2348013,13,2,2,2,2,2,13,4,2,2,2,2,.64568656601435
2348015,13,2,2,2,3,2,13,4,2,2,2,3,.64568656601435
2348016,13,2,2,2,2,2,13,4,2,2,2,2,.64568656601435
2349001,13,3,2,1,1,2,13,4,3,1,1,1,1.2446187739842
2349002,13,3,2,1,1,2,13,4,3,1,1,1,1.2446187739842
2349005,13,3,2,1,1,2,13,4,3,1,1,1,1.2446187739842
2349007,13,3,2,3,4,2,13,4,3,3,3,4,1.17668627763587
2349008,13,3,2,1,1,2,13,4,3,1,1,1,1.2446187739842
2349010,13,3,2,1,1,2,13,4,3,1,1,1,1.2446187739842
2349011,13,3,2,1,1,2,13,4,3,1,1,1,1.2446187739842
2349014,13,3,2,1,2,2,13,4,3,1,1,2,1.2446187739842
2349015,13,3,2,1,1,2,13,4,3,1,1,1,1.2446187739842
2349016,13,3,2,2,5,2,13,4,3,2,2,5,.566628028256558
2350008,13,2,1,3,6,2,13,4,2,4,3,6,1.08198240751337
2350011,13,2,1,2,4,2,13,4,2,2,2,4,.300238655851191
2350017,13,2,1,1,4,2,13,4,2,1,1,4,.659484969174481
2350027,13,2,1,3,4,2,13,4,2,3,3,4,.623489641772492
2350033,13,2,1,2,1,2,13,4,2,2,2,1,.300238655851191
2350039,13,2,1,1,1,2,13,4,2,1,1,1,.659484969174481
2350045,13,2,1,1,1,2,13,4,2,1,1,1,.659484969174481
2350050,13,2,1,1,1,2,13,4,2,1,1,1,.659484969174481
2350058,13,2,1,2,2,2,13,4,2,2,2,2,.300238655851191
2350066,13,2,1,1,1,2,13,4,2,1,1,1,.659484969174481
2351002,13,2,1,3,4,2,13,4,2,3,3,4,.631972494041506
2351005,13,2,1,3,5,2,13,4,2,4,3,5,1.09670325659519
2351006,13,2,1,3,5,2,13,4,2,4,3,5,1.09670325659519
2351008,13,2,1,3,5,2,13,4,2,4,3,5,1.09670325659519
2351009,13,2,1,3,5,2,13,4,2,4,3,5,1.09670325659519
2351010,13,2,1,3,5,2,13,4,2,3,3,5,.631972494041506
2351012,13,2,1,3,6,2,13,4,2,4,3,6,1.09670325659519
2351013,13,2,1,3,4,2,13,4,2,4,3,4,1.09670325659519
2351014,13,2,1,3,5,2,13,4,2,4,3,5,1.09670325659519
2351015,13,2,1,3,4,2,13,4,2,3,3,4,.631972494041506
2352001,13,2,1,3,6,2,13,4,2,2,3,6,.279814257493967
2352003,13,2,1,3,7,2,13,4,2,4,3,7,1.0083781621043
2352006,13,2,1,2,3,1,13,4,2,2,2,3,.279814257493967
2352008,13,2,1,3,8,2,13,4,2,4,3,7,1.0083781621043
2352009,13,2,1,2,8,2,13,4,2,2,2,7,.279814257493967
2352010,13,2,1,2,7,2,13,4,2,2,2,7,.279814257493967
2352012,13,2,1,3,9,2,13,4,2,4,3,7,1.0083781621043
2352013,13,2,1,2,8,2,13,4,2,2,2,7,.279814257493967
2352015,13,2,1,3,7,2,13,4,2,4,3,7,1.0083781621043
2352016,13,2,1,3,4,1,13,4,2,3,3,4,.581075380427425
2353001,13,2,1,3,6,2,13,4,2,4,3,6,1.02309901118612
2353002,13,2,1,3,4,2,13,4,2,3,3,4,.58955823269644
2353004,13,2,1,2,6,2,13,4,2,2,2,6,.283899137165412
2353006,13,2,1,2,4,2,13,4,2,2,2,4,.283899137165412
2353007,13,2,1,3,5,2,13,4,2,3,3,5,.58955823269644
2353009,13,2,1,1,3,2,13,4,2,1,1,3,.623594630716007
2353011,13,2,1,3,6,2,13,4,2,3,3,6,.58955823269644
2353012,13,2,1,3,5,2,13,4,2,3,3,5,.58955823269644
2353013,13,2,1,3,6,2,13,4,2,3,3,6,.58955823269644
2353014,13,2,1,3,4,2,13,4,2,3,3,4,.58955823269644
2354002,13,2,1,3,7,1,13,4,2,3,3,7,.691352459924601
2354009,13,2,1,2,1,2,13,4,2,2,2,1,.332917693222749
2354025,13,2,1,2,5,2,13,4,2,3,2,5,.691352459924601
2354033,13,2,1,1,2,2,13,4,2,1,1,2,.731265646091432
2354035,13,2,1,2,2,2,13,4,2,2,2,2,.332917693222749
2354044,13,2,1,1,1,2,13,4,2,1,1,1,.731265646091432
2354058,13,2,1,2,1,2,13,4,2,2,2,1,.332917693222749
2354068,13,2,1,3,5,2,13,4,2,4,3,5,1.19974920016789
2354081,13,2,1,3,7,2,13,4,2,3,3,7,.691352459924601
2354092,13,2,1,4,3,2,13,4,2,4,4,3,1.19974920016789
2355030,13,2,1,2,1,2,13,4,2,2,2,1,.349257211908529
2355044,13,2,1,2,1,2,13,4,2,2,2,1,.349257211908529
2355055,13,2,1,1,1,2,13,4,2,1,1,1,.767155984549908
2355064,13,2,1,4,7,2,13,4,2,4,4,7,1.25863259649515
2355072,13,2,1,1,4,2,13,4,2,1,1,4,.767155984549908
2355078,13,2,1,2,5,2,13,4,2,2,2,5,.349257211908529
2355086,13,2,1,1,1,2,13,4,2,1,1,1,.767155984549908
2355091,13,2,1,3,5,2,13,4,2,3,3,5,.725283869000654
2355097,13,2,1,3,6,2,13,4,2,3,3,6,.725283869000654
2355105,13,2,1,2,1,2,13,4,2,2,2,1,.349257211908529
2356001,13,2,1,2,5,2,13,4,2,2,2,5,.414615286651645
2356002,13,2,1,1,3,2,13,4,2,1,1,3,.910717338383809
2356003,13,2,1,3,6,2,13,4,2,2,3,6,.414615286651645
2356005,13,2,1,3,8,2,13,4,2,3,3,7,.861009505304871
2356006,13,2,1,3,6,2,13,4,2,3,3,6,.861009505304871
2356011,13,2,1,2,6,2,13,4,2,2,2,6,.414615286651645
2356016,13,2,1,2,5,2,13,4,2,2,2,5,.414615286651645
2356019,13,2,1,3,6,2,13,4,2,3,3,6,.861009505304871
2356023,13,2,1,2,5,2,13,4,2,2,2,5,.414615286651645
2356027,13,2,1,3,7,2,13,4,2,3,3,7,.861009505304871
2357001,13,2,1,3,5,2,13,4,2,2,3,5,.377851369608642
2357004,13,2,1,2,3,2,13,4,2,2,2,3,.377851369608642
2357005,13,2,1,3,6,2,13,4,2,2,3,6,.377851369608642
2357007,13,2,1,3,7,2,13,4,2,2,3,7,.377851369608642
2357008,13,2,1,3,6,2,13,4,2,2,3,6,.377851369608642
2357017,13,2,1,2,6,2,13,4,2,2,2,6,.377851369608642
2357018,13,2,1,2,4,1,13,4,2,2,2,4,.377851369608642
2357019,13,2,1,3,6,2,13,4,2,3,3,6,.784663834883749
2357020,13,2,1,3,9,2,13,4,2,4,3,7,1.36167854006785
2357021,13,2,1,3,7,1,13,4,2,2,3,7,.377851369608642
2358002,13,2,1,3,8,2,13,4,2,4,3,7,1.111424105677
2358003,13,2,1,2,6,2,13,4,2,2,2,6,.308408415194081
2358006,13,2,1,2,8,2,13,4,2,4,2,7,1.111424105677
2358007,13,2,1,3,7,2,13,4,2,4,3,7,1.111424105677
2358009,13,2,1,2,6,2,13,4,2,2,2,6,.308408415194081
2358010,13,2,1,3,6,2,13,4,2,4,3,6,1.111424105677
2358011,13,2,1,3,7,2,13,4,2,4,3,7,1.111424105677
2358012,13,2,1,3,7,2,13,4,2,4,3,7,1.111424105677
2358014,13,2,1,3,6,2,13,4,2,4,3,6,1.111424105677
2358015,13,2,1,3,7,2,13,4,2,4,3,7,1.111424105677
2359001,13,2,1,2,6,2,13,4,2,2,2,6,.310450855029803
2359004,13,2,1,3,7,2,13,4,2,3,3,7,.644696772445027
2359005,13,2,1,3,6,2,13,4,2,4,3,6,1.11878453021791
2359007,13,2,1,3,6,2,13,4,2,4,3,6,1.11878453021791
2359009,13,2,1,5,7,2,13,4,2,3,5,7,.644696772445027
2359011,13,2,1,2,5,1,13,4,2,2,2,5,.310450855029803
2359012,13,2,1,3,6,2,13,4,2,4,3,6,1.11878453021791
2359013,13,2,1,3,7,2,13,4,2,4,3,7,1.11878453021791
2359014,13,2,1,3,6,2,13,4,2,3,3,6,.644696772445027
2359015,13,2,1,3,6,2,13,4,2,4,3,6,1.11878453021791
2360001,13,2,1,1,3,2,13,4,2,1,1,3,.767155984549908
2360002,13,2,1,3,4,2,13,4,2,4,3,4,1.25863259649515
2360005,13,2,1,2,3,2,13,4,2,2,2,3,.349257211908529
2360006,13,2,1,3,5,2,13,4,2,3,3,5,.725283869000654
2360007,13,2,1,1,2,2,13,4,2,1,1,2,.767155984549908
2360009,13,2,1,4,5,2,13,4,2,3,4,5,.725283869000654
2360010,13,2,1,1,3,2,13,4,2,1,1,3,.767155984549908
2360011,13,2,1,2,5,2,13,4,2,2,2,5,.349257211908529
2360014,13,2,1,2,5,2,13,4,2,2,2,5,.349257211908529
2360015,13,2,1,1,4,2,13,4,2,1,1,4,.767155984549908
2361001,13,2,1,3,6,2,13,4,2,4,3,6,1.17766792654517
2361003,13,2,1,2,5,2,13,4,2,2,2,5,.326790373715582
2361004,13,2,1,2,6,2,13,4,2,2,2,6,.326790373715582
2361006,13,2,1,3,7,2,13,4,2,4,3,7,1.17766792654517
2361007,13,2,1,3,7,2,13,4,2,3,3,7,.678628181521079
2361010,13,2,1,3,6,2,13,4,2,3,3,6,.678628181521079
2361011,13,2,1,3,3,2,13,4,2,2,3,3,.326790373715582
2361012,13,2,1,3,6,2,13,4,2,3,3,6,.678628181521079
2361013,13,2,1,3,6,2,13,4,2,3,3,6,.678628181521079
2361014,13,2,1,1,5,2,13,4,2,1,1,5,.717806769169503
2362002,13,2,1,3,8,2,13,4,2,3,3,7,.729525295135162
2362003,13,2,1,2,5,2,13,4,2,2,2,5,.351299651744251
2362005,13,2,1,2,4,2,13,4,2,2,2,4,.351299651744251
2362007,13,2,1,3,7,2,13,4,2,3,3,7,.729525295135162
2362008,13,2,1,3,7,2,13,4,2,4,3,7,1.26599302103606
2362010,13,2,1,2,6,2,13,4,2,2,2,6,.351299651744251
2362011,13,2,1,2,5,2,13,4,2,2,2,5,.351299651744251
2362012,13,2,1,2,7,2,13,4,2,2,2,7,.351299651744251
2362013,13,2,1,3,6,2,13,4,2,3,3,6,.729525295135162
2362014,13,2,1,1,1,2,13,4,2,1,1,1,.771642276857218
2363001,13,2,1,3,4,2,13,4,2,2,3,4,.394190888294421
2363002,13,2,1,2,6,2,13,4,2,2,2,6,.394190888294421
2363003,13,2,1,1,1,2,13,4,2,1,1,1,.865854415310714
2363004,13,2,1,3,6,2,13,4,2,2,3,6,.394190888294421
2363005,13,2,1,2,1,2,13,4,2,2,2,1,.394190888294421
2363009,13,2,1,2,6,2,13,4,2,2,2,6,.394190888294421
2363013,13,2,1,3,6,2,13,4,2,2,3,6,.394190888294421
2363015,13,2,1,3,6,2,13,4,2,2,3,6,.394190888294421
2363018,13,2,1,3,7,2,13,4,2,2,3,7,.394190888294421
2363022,13,2,1,3,7,2,13,4,2,2,3,7,.394190888294421
2364001,13,2,1,3,5,2,13,4,2,2,3,5,.377851369608642
2364004,13,2,1,2,4,2,13,4,2,2,2,4,.377851369608642
2364005,13,2,1,2,4,2,13,4,2,2,2,4,.377851369608642
2364008,13,2,1,3,4,2,13,4,2,3,3,4,.784663834883749
2364009,13,2,1,3,8,2,13,4,2,3,3,7,.784663834883749
2364010,13,2,1,3,6,2,13,4,2,3,3,6,.784663834883749
2364011,13,2,1,1,2,2,13,4,2,1,1,2,.82996407685224
2364012,13,2,1,2,7,2,13,4,2,2,2,7,.377851369608642
2364013,13,2,1,1,2,2,13,4,2,1,1,2,.82996407685224
2364014,13,2,1,3,7,2,13,4,2,3,3,7,.784663834883749
2365001,13,2,1,3,6,2,13,4,2,4,3,6,1.79594358798139
2365004,13,2,1,3,7,2,13,4,2,3,3,7,1.03490797681965
2365005,13,2,1,2,7,2,13,4,2,2,2,7,.498355319916263
2365007,13,2,1,3,6,2,13,4,2,3,3,6,1.03490797681965
2365008,13,2,1,2,6,2,13,4,2,2,2,6,.498355319916263
2365009,13,2,1,3,6,2,13,4,2,3,3,6,1.03490797681965
2365011,13,2,1,1,1,2,13,4,2,1,1,1,1.09465532298349
2365012,13,2,1,3,10,2,13,4,2,4,3,7,1.79594358798139
2365014,13,2,1,3,6,2,13,4,2,3,3,6,1.03490797681965
2365015,13,2,1,3,6,2,13,4,2,3,3,6,1.03490797681965
2366005,13,2,1,3,4,2,13,4,2,3,3,4,.64045534631052
2366006,13,2,1,3,4,2,13,4,2,3,3,4,.64045534631052
2366007,13,2,1,2,2,2,13,4,2,2,2,2,.308408415194081
2366009,13,2,1,2,5,2,13,4,2,2,2,5,.308408415194081
2366019,13,2,1,3,4,2,13,4,2,4,3,4,1.111424105677
2366028,13,2,1,1,3,2,13,4,2,1,1,3,.677430138403721
2366033,13,2,1,3,4,2,13,4,2,4,3,4,1.111424105677
2366046,13,2,1,1,3,2,13,4,2,1,1,3,.677430138403721
2366050,13,2,1,2,2,2,13,4,2,2,2,2,.308408415194081
2366065,13,2,1,2,2,2,13,4,2,2,2,2,.308408415194081
2367001,13,2,1,3,8,2,13,4,2,3,3,7,.602282511099959
2367004,13,2,1,3,8,2,13,4,2,4,3,7,1.04518028480884
2367005,13,2,1,2,6,2,13,4,2,2,2,6,.290026456672579
2367007,13,2,1,3,5,2,13,4,2,3,3,5,.602282511099959
2367009,13,2,1,3,5,2,13,4,2,4,3,5,1.04518028480884
2367010,13,2,1,3,4,2,13,4,2,3,3,4,.602282511099959
2367011,13,2,1,1,3,2,13,4,2,1,1,3,.637053507637935
2367012,13,2,1,3,6,2,13,4,2,4,3,6,1.04518028480884
2367013,13,2,1,2,4,2,13,4,2,2,2,4,.290026456672579
2367015,13,2,1,3,4,2,13,4,2,4,3,4,1.04518028480884
2368001,13,2,1,3,4,2,13,4,2,2,3,4,.320663054208415
2368002,13,2,1,1,3,2,13,4,2,1,1,3,.704347892247577
2368003,13,2,1,1,3,2,13,4,2,1,1,3,.704347892247577
2368004,13,2,1,3,5,2,13,4,2,2,3,5,.320663054208415
2368005,13,2,1,3,5,2,13,4,2,2,3,5,.320663054208415
2368008,13,2,1,3,5,2,13,4,2,2,3,5,.320663054208415
2368010,13,2,1,3,6,2,13,4,2,2,3,6,.320663054208415
2368014,13,2,1,2,4,2,13,4,2,2,2,4,.320663054208415
2368018,13,2,1,2,3,2,13,4,2,2,2,3,.320663054208415
2368021,13,2,1,2,1,2,13,4,2,2,2,1,.320663054208415
2369001,13,2,1,2,4,2,13,4,2,2,2,4,.332917693222749
2369003,13,2,1,2,4,2,13,4,2,2,2,4,.332917693222749
2369004,13,2,1,3,4,2,13,4,2,3,3,4,.691352459924601
2369006,13,2,1,1,2,2,13,4,2,1,1,2,.731265646091432
2369007,13,2,1,3,5,2,13,4,2,4,3,5,1.19974920016789
2369009,13,2,1,2,4,2,13,4,2,2,2,4,.332917693222749
2369011,13,2,1,1,3,2,13,4,2,1,1,3,.731265646091432
2369012,13,2,1,3,4,2,13,4,2,3,3,4,.691352459924601
2369013,13,2,1,2,4,2,13,4,2,2,2,4,.332917693222749
2369014,13,2,1,3,5,2,13,4,2,4,3,5,1.19974920016789
2370018,13,2,1,1,1,2,13,4,2,1,1,1,.933148799920355
2370040,13,2,1,2,6,2,13,4,2,2,2,6,.424827485830257
2370041,13,2,1,1,3,2,13,4,2,1,1,3,.933148799920355
2370043,13,2,1,3,3,2,13,4,2,2,3,3,.424827485830257
2370067,13,2,1,1,1,2,13,4,2,1,1,1,.933148799920355
2370081,13,2,1,3,5,2,13,4,2,3,3,5,.882216635977404
2370091,13,2,1,3,1,2,13,4,2,2,3,1,.424827485830257
2370092,13,2,1,1,3,2,13,4,2,1,1,3,.933148799920355
2370111,13,2,1,2,1,2,13,4,2,2,2,1,.424827485830257
2370112,13,2,1,2,1,2,13,4,2,2,2,1,.424827485830257
2371001,13,2,1,3,4,2,13,4,2,4,3,4,1.55304957813145
2371003,13,2,1,3,4,2,13,4,2,3,3,4,.894940914380925
2371005,13,2,1,2,5,2,13,4,2,2,2,5,.430954805337424
2371006,13,2,1,3,4,2,13,4,2,3,3,4,.894940914380925
2371007,13,2,1,1,2,2,13,4,2,1,1,2,.946607676842285
2371008,13,2,1,3,4,2,13,4,2,3,3,4,.894940914380925
2371009,13,2,1,2,5,2,13,4,2,2,2,5,.430954805337424
2371010,13,2,1,3,4,2,13,4,2,3,3,4,.894940914380925
2371011,13,2,1,2,4,2,13,4,2,2,2,4,.430954805337424
2371012,13,2,1,3,4,2,13,4,2,3,3,4,.894940914380925
2372004,13,2,1,2,1,2,13,4,2,2,2,1,.441167004516036
2372024,13,2,1,2,1,2,13,4,2,2,2,1,.441167004516036
2372035,13,2,1,2,1,2,13,4,2,2,2,1,.441167004516036
2372046,13,2,1,2,4,2,13,4,2,2,2,4,.441167004516036
2372054,13,2,1,3,5,2,13,4,2,3,3,5,.916148045053459
2372064,13,2,1,3,5,1,13,4,2,4,3,5,1.58985170083598
2372076,13,2,1,2,1,2,13,4,2,2,2,1,.441167004516036
2372090,13,2,1,3,2,2,13,4,2,2,3,2,.441167004516036
2372105,13,2,1,2,1,2,13,4,2,2,2,1,.441167004516036
2372117,13,2,1,3,6,2,13,4,2,4,3,6,1.58985170083598
2373004,13,2,1,1,1,2,13,4,2,1,1,1,1.09465532298349
2373012,13,2,1,2,5,2,13,4,2,2,2,5,.498355319916263
2373024,13,2,1,2,2,2,13,4,2,2,2,2,.498355319916263
2373031,13,2,1,2,2,2,13,4,2,2,2,2,.498355319916263
2373032,13,2,1,3,3,2,13,4,2,2,3,3,.498355319916263
2373054,13,2,1,2,3,1,13,4,2,2,2,3,.498355319916263
2373057,13,2,1,3,4,2,13,4,2,3,3,4,1.03490797681965
2373058,13,2,1,1,2,2,13,4,2,1,1,2,1.09465532298349
2373081,13,2,1,3,3,2,13,4,2,3,3,3,1.03490797681965
2373115,13,2,1,3,2,2,13,4,2,3,3,2,1.03490797681965
2374002,13,2,1,2,6,2,13,4,2,2,2,6,.255304979465298
2374003,13,2,1,3,5,2,13,4,2,3,3,5,.530178266813345
2374005,13,2,1,3,5,2,13,4,2,4,3,5,.920053067613414
2374007,13,2,1,3,4,2,13,4,2,3,3,4,.530178266813345
2374008,13,2,1,2,4,2,13,4,2,2,2,4,.255304979465298
2374009,13,2,1,3,4,2,13,4,2,2,3,4,.255304979465298
2374011,13,2,1,1,2,2,13,4,2,1,1,2,.560786538413676
2374012,13,2,1,2,5,2,13,4,2,2,2,5,.255304979465298
2374013,13,2,1,3,5,2,13,4,2,2,3,5,.255304979465298
2374015,13,2,1,3,8,2,13,4,2,4,3,7,.920053067613414
2375001,13,2,1,3,6,2,13,4,2,3,3,6,.695593886059108
2375003,13,2,1,3,7,2,13,4,2,3,3,7,.695593886059108
2375004,13,2,1,2,6,2,13,4,2,2,2,6,.334960133058472
2375007,13,2,1,1,4,2,13,4,2,1,1,4,.735751938398742
2375009,13,2,1,1,2,2,13,4,2,1,1,2,.735751938398742
2375010,13,2,1,3,6,2,13,4,2,4,3,6,1.2071096247088
2375012,13,2,1,2,6,2,13,4,2,2,2,6,.334960133058472
2375013,13,2,1,3,6,1,13,4,2,3,3,6,.695593886059108
2375014,13,2,1,3,6,2,13,4,2,3,3,6,.695593886059108
2375015,13,2,1,1,4,2,13,4,2,1,1,4,.735751938398742
2376001,13,2,1,1,1,2,13,4,2,1,1,1,.82547778454493
2376002,13,2,1,1,2,2,13,4,2,1,1,2,.82547778454493
2376004,13,2,1,1,1,2,13,4,2,1,1,1,.82547778454493
2376006,13,2,1,3,4,2,13,4,2,4,3,4,1.35431811552694
2376008,13,2,1,1,1,2,13,4,2,1,1,1,.82547778454493
2376009,13,2,1,2,5,2,13,4,2,2,2,5,.37580892977292
2376010,13,2,1,2,3,2,13,4,2,2,2,3,.37580892977292
2376011,13,2,1,2,5,2,13,4,2,2,2,5,.37580892977292
2376012,13,2,1,2,3,2,13,4,2,2,2,3,.37580892977292
2376014,13,2,1,2,4,2,13,4,2,2,2,4,.37580892977292
2377001,13,2,1,1,3,2,13,4,2,1,1,3,.865854415310714
2377003,13,2,1,1,3,2,13,4,2,1,1,3,.865854415310714
2377006,13,2,1,2,3,2,13,4,2,2,2,3,.394190888294421
2377007,13,2,1,3,3,2,13,4,2,3,3,3,.818595243959802
2377009,13,2,1,1,3,2,13,4,2,1,1,3,.865854415310714
2377011,13,2,1,3,3,2,13,4,2,2,3,3,.394190888294421
2377012,13,2,1,3,3,2,13,4,2,3,3,3,.818595243959802
2377013,13,2,1,1,1,2,13,4,2,1,1,1,.865854415310714
2377014,13,2,1,2,2,2,13,4,2,2,2,2,.394190888294421
2377015,13,2,1,1,3,2,13,4,2,1,1,3,.865854415310714
2378001,13,2,1,3,6,2,13,4,2,3,3,6,1.03066655068514
2378004,13,2,1,3,5,2,13,4,2,3,3,5,1.03066655068514
2378005,13,2,1,3,5,2,13,4,2,3,3,5,1.03066655068514
2378007,13,2,1,2,6,2,13,4,2,2,2,6,.496312880080541
2378008,13,2,1,3,7,2,13,4,2,4,3,7,1.78858316344048
2378011,13,2,1,3,6,2,13,4,2,3,3,6,1.03066655068514
2378012,13,2,1,3,3,2,13,4,2,3,3,3,1.03066655068514
2378013,13,2,1,3,8,2,13,4,2,3,3,7,1.03066655068514
2378014,13,2,1,3,5,2,13,4,2,3,3,5,1.03066655068514
2378015,13,2,1,2,5,2,13,4,2,2,2,5,.496312880080541
2379008,13,2,1,3,4,2,13,4,2,3,3,4,1.0052179938781
2379014,13,2,1,1,1,2,13,4,2,1,1,1,1.06325127683233
2379023,13,2,1,1,1,2,13,4,2,1,1,1,1.06325127683233
2379031,13,2,1,4,2,2,13,4,2,4,4,2,1.74442061619503
2379057,13,2,1,2,1,2,13,4,2,2,2,1,.484058241066206
2379065,13,2,1,1,1,2,13,4,2,1,1,1,1.06325127683233
2379081,13,2,1,1,1,2,13,4,2,1,1,1,1.06325127683233
2379114,13,2,1,1,4,2,13,4,2,1,1,4,1.06325127683233
2379129,13,2,1,1,1,2,13,4,2,1,1,1,1.06325127683233
2379142,13,2,1,4,2,2,13,4,2,4,4,2,1.74442061619503
2380001,13,2,1,2,2,2,13,4,2,2,2,2,.482015801230483
2380002,13,2,1,2,7,2,13,4,2,2,2,7,.482015801230483
2380003,13,2,1,1,1,2,13,4,2,1,1,1,1.05876498452502
2380004,13,2,1,1,2,2,13,4,2,1,1,2,1.05876498452502
2380005,13,2,1,1,1,2,13,4,2,1,1,1,1.05876498452502
2380008,13,2,1,2,4,2,13,4,2,2,2,4,.482015801230483
2380011,13,2,1,3,6,2,13,4,2,2,3,6,.482015801230483
2380015,13,2,1,2,5,2,13,4,2,2,2,5,.482015801230483
2380018,13,2,1,2,6,2,13,4,2,2,2,6,.482015801230483
2380020,13,2,1,2,5,2,13,4,2,2,2,5,.482015801230483
2381001,13,2,1,2,2,2,13,4,2,2,2,2,.510609958930597
2381003,13,2,1,3,5,2,13,4,2,3,3,5,1.06035653362669
2381004,13,2,1,2,5,2,13,4,2,2,2,5,.510609958930597
2381005,13,2,1,1,2,2,13,4,2,1,1,2,1.12157307682735
2381008,13,2,1,3,7,2,13,4,2,3,3,7,1.06035653362669
2381009,13,2,1,2,3,2,13,4,2,2,2,3,.510609958930597
2381011,13,2,1,2,6,2,13,4,2,2,2,6,.510609958930597
2381012,13,2,1,3,3,2,13,4,2,2,3,3,.510609958930597
2381013,13,2,1,2,6,2,13,4,2,2,2,6,.510609958930597
2381014,13,2,1,1,4,2,13,4,2,1,1,4,1.12157307682735
2382001,13,2,1,3,4,2,13,4,2,3,3,4,1.1918407437964
2382002,13,2,1,3,4,2,13,4,2,3,3,4,1.1918407437964
2382003,13,2,1,2,3,2,13,4,2,2,2,3,.573925593837992
2382004,13,2,1,2,4,2,13,4,2,2,2,4,.573925593837992
2382005,13,2,1,2,4,2,13,4,2,2,2,4,.573925593837992
2382006,13,2,1,2,4,2,13,4,2,2,2,4,.573925593837992
2382007,13,2,1,3,5,2,13,4,2,3,3,5,1.1918407437964
2382008,13,2,1,3,4,2,13,4,2,4,3,4,2.06827929599495
2382009,13,2,1,3,4,2,13,4,2,3,3,4,1.1918407437964
2382010,13,2,1,2,4,2,13,4,2,2,2,4,.573925593837992
2383001,13,2,1,3,5,2,13,4,2,2,3,5,.392148448458698
2383002,13,2,1,3,5,2,13,4,2,2,3,5,.392148448458698
